Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S193584620,Double-crested Cormorant,Nannopterum auritum,7253,50,US-NY,Queens,L165143,Jamaica Bay Wildlife Refuge,40.6170296,-73.8244561,2024-09-01,08:23 AM,eBird - Traveling Count,266,1,6.341,,2,,Estimate,"Went from visitor center to east pond, southwest to northwest corner, then back along the fire road. Amazing day of birding with huge numbers of sandpipers far beyond our identification abilities. Probably some uncommon or rares even scattered among the least and semipalmated. Sadly there also were a large number of injured birds too, mostly with injured or missing legs. Dipped on the avocet but got to see plenty of other outstanding birds. Conditions were muddy but still easily passable."
S193073245,Double-crested Cormorant,Nannopterum auritum,7253,30,US-NY,Queens,L109144,Jamaica Bay Wildlife Refuge--East Pond,40.6226854,-73.8220096,2024-08-28,08:33 AM,eBird - Traveling Count,148,1,2.701,,1,,Estimated
S139809209,Double-crested Cormorant,Nannopterum auritum,7253,X,US-NY,Queens,L109145,Jamaica Bay Wildlife Refuge--West Pond,40.6188482,-73.8307995,2023-05-29,08:28 AM,eBird - Traveling Count,167,0,4.04,,1
S179903565,Double-crested Cormorant,Nannopterum auritum,7253,20,US-NY,Queens,L7960614,"Jamaica Bay, JoCo Marsh",40.615764,-73.7906823,2024-06-07,08:09 AM,eBird - Traveling Count,135,1,8.807,,5
S193073862,Double-crested Cormorant,Nannopterum auritum,7253,6,US-NY,Queens,L1396935,"Jamaica Bay, North Channel Bridge",40.638525,-73.8325786,2024-08-28,11:09 AM,eBird - Traveling Count,11,1,.353,,1
S178278109,Double-crested Cormorant,Nannopterum auritum,7253,6,US-NY,Queens,L32598254,LaGuardia Terminal C,40.767667,-73.86084,2024-05-30,06:25 PM,eBird - Stationary Count,44,1,,,2
S162265881,Double-crested Cormorant,Nannopterum auritum,7253,2,US-NY,Queens,L12427956,Sunset Cove Park,40.5985632,-73.8231237,2024-02-19,02:14 PM,eBird - Traveling Count,33,1,1.256,,2
S165337524,Double-crested Cormorant,Nannopterum auritum,7253,8,US-VA,Radford,L718698,Riverview Park,37.1075,-80.5915,2024-03-17,10:46 AM,eBird - Traveling Count,175,1,2.008,,1
S167573298,Double-crested Cormorant,Nannopterum auritum,7253,8,US-NY,Tompkins,L1131448,Stewart Park and Renwick Woods,42.4589608,-76.5055355,2024-04-07,01:14 PM,eBird - Stationary Count,20,1,,,2,F Flyover
S191958437,Double-crested Cormorant,Nannopterum auritum,7253,20,US-NY,Ulster,L8849057,"Kingston Point Rail Trail, Trolley Section",41.9247768,-73.9631805,2024-08-18,01:25 PM,eBird - Traveling Count,84,1,2.463,,2
S167745936,Double-crested Cormorant,Nannopterum auritum,7253,2,US-NY,Wayne,L99688,Montezuma (NMWMA)--Carncross Rd.,43.0787739,-76.7080184,2024-04-08,12:46 PM,eBird - Traveling Count,53,1,.691,,2
S186549763,Double-crested Cormorant,Nannopterum auritum,7253,14,US-WA,Whatcom,L34603307,"Auto selected 48.68319, -122.50153",48.683195,-122.501534,2024-07-11,05:16 PM,eBird - Traveling Count,41,1,3.448,,2,,,From sailboat
S166672859,Double-crested Cormorant,Nannopterum auritum,7253,9,US-NC,Yadkin,L3183410,Yadkin Memorial Park,36.1336809,-80.7440883,2024-03-22,01:10 PM,eBird - Traveling Count,25,1,1.741,,2
S171601132,Neotropic Cormorant,Nannopterum brasilianum,7260,1,MX-ROO,Felipe Carrillo Puerto,L315682,Zona Arqueológica Muyil (Chunyaxché),20.0785613,-87.6110959,2024-05-01,02:05 PM,eBird - Traveling Count,55,1,2.45,,2
S171605956,Neotropic Cormorant,Nannopterum brasilianum,7260,3,MX-ROO,Felipe Carrillo Puerto,L315682,Zona Arqueológica Muyil (Chunyaxché),20.0785613,-87.6110959,2024-05-02,06:55 AM,eBird - Traveling Count,218,1,5.3,,2
S195859079,Neotropic Cormorant,Nannopterum brasilianum,7260,2,CR-P,,L21793817,Boca del Río Tarcolitos,9.7583834,-84.6277357,2024-09-20,03:45 PM,eBird - Stationary Count,6,1,,,2
S193584620,American White Pelican,Pelecanus erythrorhynchos,7288,1,US-NY,Queens,L165143,Jamaica Bay Wildlife Refuge,40.6170296,-73.8244561,2024-09-01,08:23 AM,eBird - Traveling Count,266,1,6.341,,2,,Saw in middle of east pond in flock of swans. Hard to spot at first but then unmistakeable with bill.,"Went from visitor center to east pond, southwest to northwest corner, then back along the fire road. Amazing day of birding with huge numbers of sandpipers far beyond our identification abilities. Probably some uncommon or rares even scattered among the least and semipalmated. Sadly there also were a large number of injured birds too, mostly with injured or missing legs. Dipped on the avocet but got to see plenty of other outstanding birds. Conditions were muddy but still easily passable.",623195269
S187059430,Brown Pelican,Pelecanus occidentalis,7289,100,US-CA,Los Angeles,L597658,Malibu Lagoon--State Beach including Lagoon,34.0333857,-118.6822987,2024-07-14,05:13 PM,eBird - Traveling Count,52,1,1.344,,2
S124595899,Brown Pelican,Pelecanus occidentalis,7289,X,US-LA,St. Bernard,L21909958,Hopedale,29.819019,-89.61216,2022-11-24,05:53 PM,eBird - Casual Observation,,0,,,1
S195859079,Brown Pelican,Pelecanus occidentalis,7289,10,CR-P,,L21793817,Boca del Río Tarcolitos,9.7583834,-84.6277357,2024-09-20,03:45 PM,eBird - Stationary Count,6,1,,,2
S195834765,Brown Pelican,Pelecanus occidentalis,7289,3,CR-P,,L1470777,Estero Mata de Limón (Caldera),9.9206938,-84.7125485,2024-09-20,02:36 PM,eBird - Traveling Count,28,1,.458,,2
S171943169,Bare-throated Tiger-Heron,Tigrisoma mexicanum,7315,1,MX-ROO,Othón P. Blanco,L25508997,Mahahual,18.729205,-87.698958,2024-05-03,11:24 AM,eBird - Traveling Count,94,1,3.555,,2
S195859110,Bare-throated Tiger-Heron,Tigrisoma mexicanum,7315,1,CR-P,,L3354750,PN Carara-Entrada principal [senderos Quebrada Bonita y Universal],9.7808812,-84.6061045,2024-09-20,05:13 PM,eBird - Casual Observation,,0,,,2
S183077970,Yellow-crowned Night Heron,Nyctanassa violacea,7364,4,US-NY,Kings,L351189,Calvert Vaux Park (Dreier-Offerman Park),40.5848762,-73.9945752,2024-06-22,10:57 AM,eBird - Traveling Count,56,1,1.054,,4
S183053872,Yellow-crowned Night Heron,Nyctanassa violacea,7364,2,US-NY,Kings,L609644,Canarsie Beach Park,40.6258911,-73.8972616,2024-06-22,08:13 AM,eBird - Traveling Count,117,1,2.265,,4
S191031688,Yellow-crowned Night Heron,Nyctanassa violacea,7364,3,US-NY,Kings,L444485,Plumb Beach,40.5823284,-73.9153746,2024-08-11,07:21 AM,eBird - Traveling Count,143,1,2.797,,4
S170794920,Yellow-crowned Night Heron,Nyctanassa violacea,7364,1,US-NY,Kings,L385839,Salt Marsh Nature Center at Marine Park,40.599946,-73.9243268,2024-04-28,09:26 AM,eBird - Traveling Count,302,1,7.268,,4,,,Absolutely lovely day on the salt marsh
S173558530,Yellow-crowned Night Heron,Nyctanassa violacea,7364,5,US-NY,Kings,L385839,Salt Marsh Nature Center at Marine Park,40.599946,-73.9243268,2024-05-11,08:04 AM,eBird - Traveling Count,266,1,5.759,,4
S179903565,Yellow-crowned Night Heron,Nyctanassa violacea,7364,3,US-NY,Queens,L7960614,"Jamaica Bay, JoCo Marsh",40.615764,-73.7906823,2024-06-07,08:09 AM,eBird - Traveling Count,135,1,8.807,,5
S178278109,Yellow-crowned Night Heron,Nyctanassa violacea,7364,2,US-NY,Queens,L32598254,LaGuardia Terminal C,40.767667,-73.86084,2024-05-30,06:25 PM,eBird - Stationary Count,44,1,,,2
S183077970,Black-crowned Night Heron,Nycticorax nycticorax,7373,4,US-NY,Kings,L351189,Calvert Vaux Park (Dreier-Offerman Park),40.5848762,-73.9945752,2024-06-22,10:57 AM,eBird - Traveling Count,56,1,1.054,,4
S139677575,Black-crowned Night Heron,Nycticorax nycticorax,7373,1,US-NY,Kings,L1149386,Prospect Park--Vale of Cashmere,40.6690561,-73.9683616,2023-05-28,06:16 PM,eBird - Traveling Count,95,1,3.805,,2
S187018557,Black-crowned Night Heron,Nycticorax nycticorax,7373,1,US-CA,Los Angeles,L160935,Ballona Freshwater Marsh,33.9701285,-118.4305573,2024-07-14,11:33 AM,eBird - Traveling Count,83,1,2.401,,2
S168897726,Black-crowned Night Heron,Nycticorax nycticorax,7373,1,US-NY,New York,L109518,Central Park--The Ramble,40.7779667,-73.9697165,2024-04-16,08:43 AM,eBird - Traveling Count,143,1,1.586,,16
S171130409,Black-crowned Night Heron,Nycticorax nycticorax,7373,2,US-NY,New York,L109518,Central Park--The Ramble,40.7779667,-73.9697165,2024-04-30,08:57 AM,eBird - Traveling Count,95,1,2.638,,1,,1 on the lake and the other on turtle pond
S193073245,Black-crowned Night Heron,Nycticorax nycticorax,7373,1,US-NY,Queens,L109144,Jamaica Bay Wildlife Refuge--East Pond,40.6226854,-73.8220096,2024-08-28,08:33 AM,eBird - Traveling Count,148,1,2.701,,1
S158025061,Little Blue Heron,Egretta caerulea,7401,1,CO-DC,,L4077722,Parque Ecológico Distrital Humedal Jaboque,4.7214555,-74.1390549,2024-01-04,06:39 AM,eBird - Traveling Count,135,0,3.005,,4
S196615880,Tricolored Heron,Egretta tricolor,7402,2,US-LA,Orleans,L11407515,Bayou Sauvage NWR--lake levee,30.1338076,-89.8732915,2024-09-27,07:05 AM,eBird - Traveling Count,46,1,2.007,,2
S171956979,Tricolored Heron,Egretta tricolor,7402,1,MX-ROO,Othón P. Blanco,L25508997,Mahahual,18.729205,-87.698958,2024-05-04,12:31 PM,eBird - Stationary Count,4,1,,,1
S124595754,Tricolored Heron,Egretta tricolor,7402,X,US-LA,St. Bernard,L21909958,Hopedale,29.819019,-89.61216,2022-11-24,,eBird - Casual Observation,,0,,,1
S183077970,Snowy Egret,Egretta thula,7416,2,US-NY,Kings,L351189,Calvert Vaux Park (Dreier-Offerman Park),40.5848762,-73.9945752,2024-06-22,10:57 AM,eBird - Traveling Count,56,1,1.054,,4
S183053872,Snowy Egret,Egretta thula,7416,4,US-NY,Kings,L609644,Canarsie Beach Park,40.6258911,-73.8972616,2024-06-22,08:13 AM,eBird - Traveling Count,117,1,2.265,,4
S191031688,Snowy Egret,Egretta thula,7416,2,US-NY,Kings,L444485,Plumb Beach,40.5823284,-73.9153746,2024-08-11,07:21 AM,eBird - Traveling Count,143,1,2.797,,4
S174511800,Snowy Egret,Egretta thula,7416,1,US-NY,Kings,L23462648,Prospect Park,40.663186,-73.968827,2024-05-14,10:40 AM,eBird - Traveling Count,203,1,3.48,,2
S170794920,Snowy Egret,Egretta thula,7416,7,US-NY,Kings,L385839,Salt Marsh Nature Center at Marine Park,40.599946,-73.9243268,2024-04-28,09:26 AM,eBird - Traveling Count,302,1,7.268,,4,,,Absolutely lovely day on the salt marsh
S173558530,Snowy Egret,Egretta thula,7416,5,US-NY,Kings,L385839,Salt Marsh Nature Center at Marine Park,40.599946,-73.9243268,2024-05-11,08:04 AM,eBird - Traveling Count,266,1,5.759,,4
S196086589,Snowy Egret,Egretta thula,7416,1,US-NY,Kings,L385839,Salt Marsh Nature Center at Marine Park,40.599946,-73.9243268,2024-09-22,07:44 AM,eBird - Traveling Count,187,1,2.829,,4,,,Great first day of fall! Multiple large mixed flocks of warblers. First of fall sightings of ruby crowned kinglets and white throated sparrows too
S187018557,Snowy Egret,Egretta thula,7416,6,US-CA,Los Angeles,L160935,Ballona Freshwater Marsh,33.9701285,-118.4305573,2024-07-14,11:33 AM,eBird - Traveling Count,83,1,2.401,,2
S187743178,Snowy Egret,Egretta thula,7416,3,US-CA,Los Angeles,L198793,Del Rey Lagoon Park,33.9610802,-118.4507315,2024-07-14,01:14 PM,eBird - Traveling Count,38,1,.71,,2
S187059430,Snowy Egret,Egretta thula,7416,6,US-CA,Los Angeles,L597658,Malibu Lagoon--State Beach including Lagoon,34.0333857,-118.6822987,2024-07-14,05:13 PM,eBird - Traveling Count,52,1,1.344,,2
S142106189,Snowy Egret,Egretta thula,7416,1,US-NJ,Monmouth,L984762,Sandy Hook--North End,40.4769212,-74.0107298,2023-06-19,09:02 AM,eBird - Traveling Count,448,0,11.405,,2
S170366725,Snowy Egret,Egretta thula,7416,1,US-NY,New York,L278127,Central Park--Harlem Meer,40.7971185,-73.9523133,2024-04-26,10:38 AM,eBird - Traveling Count,67,1,1.618,,1
S185311009,Snowy Egret,Egretta thula,7416,3,US-NY,New York,L794140,Central Park--North End (N of 97th St. Transverse),40.796089,-73.9558947,2024-07-04,12:23 PM,eBird - Traveling Count,106,1,3.117,,2,F Flyover
S170219423,Snowy Egret,Egretta thula,7416,1,US-NY,New York,L109518,Central Park--The Ramble,40.7779667,-73.9697165,2024-04-25,07:35 AM,eBird - Traveling Count,210,1,4.611,,1,,Seen on turtle pond
S196615880,Snowy Egret,Egretta thula,7416,20,US-LA,Orleans,L11407515,Bayou Sauvage NWR--lake levee,30.1338076,-89.8732915,2024-09-27,07:05 AM,eBird - Traveling Count,46,1,2.007,,2
S196641273,Snowy Egret,Egretta thula,7416,1,US-LA,Orleans,L1143291,City Park--Couturie Forest,30.0031829,-90.0951501,2024-09-27,11:09 AM,eBird - Traveling Count,56,1,1.699,,1,,,"A surprisingly birdy hour given the late start. Constant blue jay screams and great views spoonbills, ibises and egrets along the golf course. Also got to see a gator munch a frog."
S193584620,Snowy Egret,Egretta thula,7416,12,US-NY,Queens,L165143,Jamaica Bay Wildlife Refuge,40.6170296,-73.8244561,2024-09-01,08:23 AM,eBird - Traveling Count,266,1,6.341,,2,,,"Went from visitor center to east pond, southwest to northwest corner, then back along the fire road. Amazing day of birding with huge numbers of sandpipers far beyond our identification abilities. Probably some uncommon or rares even scattered among the least and semipalmated. Sadly there also were a large number of injured birds too, mostly with injured or missing legs. Dipped on the avocet but got to see plenty of other outstanding birds. Conditions were muddy but still easily passable."
S193073245,Snowy Egret,Egretta thula,7416,4,US-NY,Queens,L109144,Jamaica Bay Wildlife Refuge--East Pond,40.6226854,-73.8220096,2024-08-28,08:33 AM,eBird - Traveling Count,148,1,2.701,,1,,,,623043598
S179903565,Snowy Egret,Egretta thula,7416,2,US-NY,Queens,L7960614,"Jamaica Bay, JoCo Marsh",40.615764,-73.7906823,2024-06-07,08:09 AM,eBird - Traveling Count,135,1,8.807,,5
S193073862,Snowy Egret,Egretta thula,7416,5,US-NY,Queens,L1396935,"Jamaica Bay, North Channel Bridge",40.638525,-73.8325786,2024-08-28,11:09 AM,eBird - Traveling Count,11,1,.353,,1
S124595662,Snowy Egret,Egretta thula,7416,X,US-LA,St. Bernard,L21909958,Hopedale,29.819019,-89.61216,2022-11-24,,eBird - Casual Observation,,0,,,1
S158025061,Striated Heron,Butorides striata,7439,1,CO-DC,,L4077722,Parque Ecológico Distrital Humedal Jaboque,4.7214555,-74.1390549,2024-01-04,06:39 AM,eBird - Traveling Count,135,0,3.005,,4
S169664712,Green Heron,Butorides virescens,7469,1,US-AL,Jefferson,L4699301,Railroad Park,33.509493,-86.810596,2024-04-21,12:23 PM,eBird - Traveling Count,22,1,.847,,1
S192855840,Green Heron,Butorides virescens,7469,1,US-NY,Kings,L285884,"Green-Wood Cemetery, Brooklyn",40.6523083,-73.9904281,2024-08-26,07:23 AM,eBird - Traveling Count,204,1,5.214,,4,,,,623007159
S174511800,Green Heron,Butorides virescens,7469,1,US-NY,Kings,L23462648,Prospect Park,40.663186,-73.968827,2024-05-14,10:40 AM,eBird - Traveling Count,203,1,3.48,,2
S168643269,Green Heron,Butorides virescens,7469,1,US-NY,Kings,L1059455,Prospect Park--Prospect Lake,40.6553787,-73.9686421,2024-04-14,04:03 PM,eBird - Casual Observation,,0,,,2
S170794920,Green Heron,Butorides virescens,7469,1,US-NY,Kings,L385839,Salt Marsh Nature Center at Marine Park,40.599946,-73.9243268,2024-04-28,09:26 AM,eBird - Traveling Count,302,1,7.268,,4,,,Absolutely lovely day on the salt marsh
S187018557,Green Heron,Butorides virescens,7469,1,US-CA,Los Angeles,L160935,Ballona Freshwater Marsh,33.9701285,-118.4305573,2024-07-14,11:33 AM,eBird - Traveling Count,83,1,2.401,,2
S196615880,Green Heron,Butorides virescens,7469,1,US-LA,Orleans,L11407515,Bayou Sauvage NWR--lake levee,30.1338076,-89.8732915,2024-09-27,07:05 AM,eBird - Traveling Count,46,1,2.007,,2
S191958559,Green Heron,Butorides virescens,7469,1,US-NY,Ulster,L1445403,Great Vly WMA--West Camp Rd.,42.1330671,-73.9396956,2024-08-17,12:25 PM,eBird - Traveling Count,24,1,.522,,2
S196641273,Western Cattle Egret,Bubulcus ibis,7487,4,US-LA,Orleans,L1143291,City Park--Couturie Forest,30.0031829,-90.0951501,2024-09-27,11:09 AM,eBird - Traveling Count,56,1,1.699,,1,,,"A surprisingly birdy hour given the late start. Constant blue jay screams and great views spoonbills, ibises and egrets along the golf course. Also got to see a gator munch a frog."
S158025061,Western Cattle Egret,Bubulcus ibis,7487,3,CO-DC,,L4077722,Parque Ecológico Distrital Humedal Jaboque,4.7214555,-74.1390549,2024-01-04,06:39 AM,eBird - Traveling Count,135,0,3.005,,4
S183077970,Great Egret,Ardea alba,7491,1,US-NY,Kings,L351189,Calvert Vaux Park (Dreier-Offerman Park),40.5848762,-73.9945752,2024-06-22,10:57 AM,eBird - Traveling Count,56,1,1.054,,4
S183053872,Great Egret,Ardea alba,7491,6,US-NY,Kings,L609644,Canarsie Beach Park,40.6258911,-73.8972616,2024-06-22,08:13 AM,eBird - Traveling Count,117,1,2.265,,4
S191031688,Great Egret,Ardea alba,7491,2,US-NY,Kings,L444485,Plumb Beach,40.5823284,-73.9153746,2024-08-11,07:21 AM,eBird - Traveling Count,143,1,2.797,,4
S193278094,Great Egret,Ardea alba,7491,1,US-NY,Kings,L444485,Plumb Beach,40.5823284,-73.9153746,2024-08-30,09:14 AM,eBird - Traveling Count,173,1,2.903,,3
S168632527,Great Egret,Ardea alba,7491,1,US-NY,Kings,L1059455,Prospect Park--Prospect Lake,40.6553787,-73.9686421,2024-04-14,01:35 PM,eBird - Traveling Count,84,1,.897,,2
S170794920,Great Egret,Ardea alba,7491,2,US-NY,Kings,L385839,Salt Marsh Nature Center at Marine Park,40.599946,-73.9243268,2024-04-28,09:26 AM,eBird - Traveling Count,302,1,7.268,,4,,,Absolutely lovely day on the salt marsh
S173558530,Great Egret,Ardea alba,7491,4,US-NY,Kings,L385839,Salt Marsh Nature Center at Marine Park,40.599946,-73.9243268,2024-05-11,08:04 AM,eBird - Traveling Count,266,1,5.759,,4
S196086589,Great Egret,Ardea alba,7491,2,US-NY,Kings,L385839,Salt Marsh Nature Center at Marine Park,40.599946,-73.9243268,2024-09-22,07:44 AM,eBird - Traveling Count,187,1,2.829,,4,,,Great first day of fall! Multiple large mixed flocks of warblers. First of fall sightings of ruby crowned kinglets and white throated sparrows too
S193789075,Great Egret,Ardea alba,7491,1,US-NY,Kings,L671525,Shirley Chisholm SP (Fountain Ave. Landfill),40.6472791,-73.8624734,2024-09-02,12:00 PM,eBird - Traveling Count,120,1,4.345,,4
S142106189,Great Egret,Ardea alba,7491,1,US-NJ,Monmouth,L984762,Sandy Hook--North End,40.4769212,-74.0107298,2023-06-19,09:02 AM,eBird - Traveling Count,448,0,11.405,,2
S168906722,Great Egret,Ardea alba,7491,X,US-NY,New York,L191106,Central Park,40.7715482,-73.9724819,2024-04-16,,eBird - Casual Observation,,0,,,1
S170366725,Great Egret,Ardea alba,7491,1,US-NY,New York,L278127,Central Park--Harlem Meer,40.7971185,-73.9523133,2024-04-26,10:38 AM,eBird - Traveling Count,67,1,1.618,,1
S196615880,Great Egret,Ardea alba,7491,1,US-LA,Orleans,L11407515,Bayou Sauvage NWR--lake levee,30.1338076,-89.8732915,2024-09-27,07:05 AM,eBird - Traveling Count,46,1,2.007,,2
S196641273,Great Egret,Ardea alba,7491,2,US-LA,Orleans,L1143291,City Park--Couturie Forest,30.0031829,-90.0951501,2024-09-27,11:09 AM,eBird - Traveling Count,56,1,1.699,,1,,,"A surprisingly birdy hour given the late start. Constant blue jay screams and great views spoonbills, ibises and egrets along the golf course. Also got to see a gator munch a frog."
S193584620,Great Egret,Ardea alba,7491,22,US-NY,Queens,L165143,Jamaica Bay Wildlife Refuge,40.6170296,-73.8244561,2024-09-01,08:23 AM,eBird - Traveling Count,266,1,6.341,,2,,,"Went from visitor center to east pond, southwest to northwest corner, then back along the fire road. Amazing day of birding with huge numbers of sandpipers far beyond our identification abilities. Probably some uncommon or rares even scattered among the least and semipalmated. Sadly there also were a large number of injured birds too, mostly with injured or missing legs. Dipped on the avocet but got to see plenty of other outstanding birds. Conditions were muddy but still easily passable."
S193073245,Great Egret,Ardea alba,7491,3,US-NY,Queens,L109144,Jamaica Bay Wildlife Refuge--East Pond,40.6226854,-73.8220096,2024-08-28,08:33 AM,eBird - Traveling Count,148,1,2.701,,1
S139809209,Great Egret,Ardea alba,7491,X,US-NY,Queens,L109145,Jamaica Bay Wildlife Refuge--West Pond,40.6188482,-73.8307995,2023-05-29,08:28 AM,eBird - Traveling Count,167,0,4.04,,1
S179903565,Great Egret,Ardea alba,7491,3,US-NY,Queens,L7960614,"Jamaica Bay, JoCo Marsh",40.615764,-73.7906823,2024-06-07,08:09 AM,eBird - Traveling Count,135,1,8.807,,5
S193073862,Great Egret,Ardea alba,7491,8,US-NY,Queens,L1396935,"Jamaica Bay, North Channel Bridge",40.638525,-73.8325786,2024-08-28,11:09 AM,eBird - Traveling Count,11,1,.353,,1
S166673017,Great Egret,Ardea alba,7491,2,US-NY,Suffolk,L191802,Caumsett SP--Lloyd Point,40.94607,-73.48668,2024-03-30,12:24 PM,eBird - Traveling Count,65,1,2.623,,2
S191958437,Great Egret,Ardea alba,7491,1,US-NY,Ulster,L8849057,"Kingston Point Rail Trail, Trolley Section",41.9247768,-73.9631805,2024-08-18,01:25 PM,eBird - Traveling Count,84,1,2.463,,2
S195504972,Great Egret,Ardea alba,7491,1,CR-G,,L36654502,"Auto selected 10.41826, -84.90424",10.418261,-84.904236,2024-09-17,12:21 PM,eBird - Traveling Count,10,1,.194,,2
S176778671,Great Blue Heron,Ardea herodias,7514,1,US-NY,Dutchess,L22128431,AT MTA Stop,41.594169,-73.592871,2024-05-24,08:15 AM,eBird - Traveling Count,308,1,5.333,,2
S175093284,Great Blue Heron,Ardea herodias,7514,1,US-NY,Dutchess,L14636319,Appalachian Trail (Dover Oak to Great Swamp CEA),41.6054676,-73.5995852,2024-05-17,08:06 AM,eBird - Traveling Count,218,1,4.583,,1
S165337556,Great Blue Heron,Ardea herodias,7514,1,US-VA,Giles,L718693,River Trail--Eggleston to Pembroke,37.29,-80.6155,2024-03-15,10:33 AM,eBird - Traveling Count,178,1,1.855,,1
S169664712,Great Blue Heron,Ardea herodias,7514,1,US-AL,Jefferson,L4699301,Railroad Park,33.509493,-86.810596,2024-04-21,12:23 PM,eBird - Traveling Count,22,1,.847,,1
S168747425,Great Blue Heron,Ardea herodias,7514,4,US-NY,Kings,L285884,"Green-Wood Cemetery, Brooklyn",40.6523083,-73.9904281,2024-04-15,07:42 AM,eBird - Traveling Count,150,1,3.269,,2,F Flyover
S192855840,Great Blue Heron,Ardea herodias,7514,1,US-NY,Kings,L285884,"Green-Wood Cemetery, Brooklyn",40.6523083,-73.9904281,2024-08-26,07:23 AM,eBird - Traveling Count,204,1,5.214,,4
S194959369,Great Blue Heron,Ardea herodias,7514,1,US-NY,Kings,L285884,"Green-Wood Cemetery, Brooklyn",40.6523083,-73.9904281,2024-09-13,10:15 AM,eBird - Traveling Count,100,1,1.204,,4
S168783940,Great Blue Heron,Ardea herodias,7514,1,US-NY,Kings,L109516,Prospect Park,40.6602841,-73.9689534,2024-04-15,01:41 PM,eBird - Traveling Count,23,1,.875,,3
S193632538,Great Blue Heron,Ardea herodias,7514,1,US-NY,Kings,L109516,Prospect Park,40.6602841,-73.9689534,2024-09-01,06:15 PM,eBird - Traveling Count,71,1,1.637,,3
S162266274,Great Blue Heron,Ardea herodias,7514,1,US-NY,Kings,L1037405,Prospect Park--Feeders Only,40.6580479,-73.9676857,2024-02-15,03:31 PM,eBird - Traveling Count,123,1,2.294,,1
S162453459,Great Blue Heron,Ardea herodias,7514,1,US-NY,Kings,L1059455,Prospect Park--Prospect Lake,40.6553787,-73.9686421,2024-02-21,09:04 AM,eBird - Traveling Count,67,1,2.761,,2
S168643269,Great Blue Heron,Ardea herodias,7514,1,US-NY,Kings,L1059455,Prospect Park--Prospect Lake,40.6553787,-73.9686421,2024-04-14,04:03 PM,eBird - Casual Observation,,0,,,2
S193789075,Great Blue Heron,Ardea herodias,7514,2,US-NY,Kings,L671525,Shirley Chisholm SP (Fountain Ave. Landfill),40.6472791,-73.8624734,2024-09-02,12:00 PM,eBird - Traveling Count,120,1,4.345,,4
S187018557,Great Blue Heron,Ardea herodias,7514,2,US-CA,Los Angeles,L160935,Ballona Freshwater Marsh,33.9701285,-118.4305573,2024-07-14,11:33 AM,eBird - Traveling Count,83,1,2.401,,2
S187059430,Great Blue Heron,Ardea herodias,7514,3,US-CA,Los Angeles,L597658,Malibu Lagoon--State Beach including Lagoon,34.0333857,-118.6822987,2024-07-14,05:13 PM,eBird - Traveling Count,52,1,1.344,,2
S138905679,Great Blue Heron,Ardea herodias,7514,1,US-TN,Moore,L24583080,Shiloh Bridge,35.124151,-86.332137,2023-05-22,08:37 AM,eBird - Traveling Count,584,0,12.155,,1
S193170014,Great Blue Heron,Ardea herodias,7514,1,US-NY,New York,L794140,Central Park--North End (N of 97th St. Transverse),40.796089,-73.9558947,2024-08-29,09:58 AM,eBird - Traveling Count,102,1,2.074,,1,,Staking out the loch just below the second waterfall,,623078947
S170219423,Great Blue Heron,Ardea herodias,7514,1,US-NY,New York,L109518,Central Park--The Ramble,40.7779667,-73.9697165,2024-04-25,07:35 AM,eBird - Traveling Count,210,1,4.611,,1,,Seen flying over turtle pond
S193584620,Great Blue Heron,Ardea herodias,7514,2,US-NY,Queens,L165143,Jamaica Bay Wildlife Refuge,40.6170296,-73.8244561,2024-09-01,08:23 AM,eBird - Traveling Count,266,1,6.341,,2,,,"Went from visitor center to east pond, southwest to northwest corner, then back along the fire road. Amazing day of birding with huge numbers of sandpipers far beyond our identification abilities. Probably some uncommon or rares even scattered among the least and semipalmated. Sadly there also were a large number of injured birds too, mostly with injured or missing legs. Dipped on the avocet but got to see plenty of other outstanding birds. Conditions were muddy but still easily passable."
S179903565,Great Blue Heron,Ardea herodias,7514,1,US-NY,Queens,L7960614,"Jamaica Bay, JoCo Marsh",40.615764,-73.7906823,2024-06-07,08:09 AM,eBird - Traveling Count,135,1,8.807,,5
S124595846,Great Blue Heron,Ardea herodias,7514,X,US-LA,St. Bernard,L21909958,Hopedale,29.819019,-89.61216,2022-11-24,05:52 PM,eBird - Casual Observation,,0,,,1
S166673017,Great Blue Heron,Ardea herodias,7514,1,US-NY,Suffolk,L191802,Caumsett SP--Lloyd Point,40.94607,-73.48668,2024-03-30,12:24 PM,eBird - Traveling Count,65,1,2.623,,2
S167528845,Great Blue Heron,Ardea herodias,7514,2,US-NY,Tompkins,L97555,Sapsucker Woods,42.4787599,-76.4529133,2024-04-07,08:41 AM,eBird - Traveling Count,93,1,1.701,,2,F Flyover
S191958437,Great Blue Heron,Ardea herodias,7514,3,US-NY,Ulster,L8849057,"Kingston Point Rail Trail, Trolley Section",41.9247768,-73.9631805,2024-08-18,01:25 PM,eBird - Traveling Count,84,1,2.463,,2
